fold,mp_id,crystal_system,gate_mean,gate_mace,gate_alignn,bg_true,bg_pred,gt_true,gt_pred,gt_correct,eh_true,eh_pred,eh_correct
0,mp-707264,triclinic,0.6826412677764893,0.6826412677764893,0.31735873222351074,0.3918393552303314,0.43561291694641113,1,1,1,0,1,0
0,mp-8537,tetragonal,0.5858505368232727,0.5858505368232727,0.4141494631767273,1.9287930727005005,5.791120529174805,1,1,1,0,0,1
0,mp-1194972,monoclinic,0.6029295325279236,0.6029295325279236,0.3970704674720764,1.0786817073822021,1.9319401979446411,1,1,1,0,0,1
0,mp-642795,monoclinic,0.638357400894165,0.638357400894165,0.36164259910583496,1.7171616554260254,4.120718955993652,1,1,1,0,0,1
0,mp-561117,orthorhombic,0.5184754133224487,0.5184754133224487,0.48152458667755127,1.250875473022461,2.833528995513916,0,0,1,0,1,0
0,mp-1196656,monoclinic,0.574542224407196,0.574542224407196,0.42545777559280396,1.5018304586410522,3.328382730484009,1,1,1,1,1,1
0,mp-559393,monoclinic,0.5598466396331787,0.5598466396331787,0.4401533603668213,1.920562982559204,5.672204494476318,1,1,1,1,1,1
0,mp-648193,triclinic,0.5452765822410583,0.5452765822410583,0.45472341775894165,1.5791023969650269,4.040510177612305,0,0,1,1,1,1
0,mp-720360,triclinic,0.6242343187332153,0.6242343187332153,0.37576568126678467,1.8160780668258667,5.09893274307251,1,0,0,0,0,1
0,mp-555146,orthorhombic,0.616730809211731,0.616730809211731,0.38326919078826904,1.7089935541152954,4.749200820922852,0,0,1,1,1,1
0,mp-643446,tetragonal,0.6078891158103943,0.6078891158103943,0.3921108841896057,1.8506571054458618,5.513144493103027,1,1,1,0,0,1
0,mp-1225708,monoclinic,0.5217544436454773,0.5217544436454773,0.4782455563545227,1.0098174810409546,1.8981810808181763,0,0,1,0,1,0
0,mp-1200256,monoclinic,0.653495192527771,0.653495192527771,0.346504807472229,1.4600094556808472,3.2557573318481445,1,1,1,1,1,1
0,mp-560139,monoclinic,0.5725764632225037,0.5725764632225037,0.42742353677749634,1.3257478475570679,2.7236342430114746,1,1,1,1,1,1
0,mp-1181494,triclinic,0.6136136054992676,0.6136136054992676,0.3863863945007324,1.1296910047531128,2.189176559448242,1,1,1,1,1,1
0,mp-560125,triclinic,0.6173550486564636,0.6173550486564636,0.3826449513435364,1.4730452299118042,3.853412628173828,1,1,1,1,1,1
0,mp-554592,monoclinic,0.5745379328727722,0.5745379328727722,0.4254620671272278,1.8882054090499878,5.545564651489258,1,1,1,1,1,1
0,mp-1199815,orthorhombic,0.6306687593460083,0.6306687593460083,0.3693312406539917,0.746924877166748,1.0003303289413452,1,1,1,1,1,1
0,mp-557006,orthorhombic,0.585403561592102,0.585403561592102,0.41459643840789795,1.6926571130752563,5.004016876220703,1,1,1,0,0,1
0,mp-601228,monoclinic,0.6213639974594116,0.6213639974594116,0.3786360025405884,1.4215649366378784,1.7232861518859863,1,1,1,1,1,1
0,mp-1202925,monoclinic,0.6598460078239441,0.6598460078239441,0.3401539921760559,1.3073322772979736,2.9941821098327637,1,1,1,1,1,1
0,mp-1219693,triclinic,0.6740721464157104,0.6740721464157104,0.32592785358428955,0.9773105978965759,2.100853443145752,1,1,1,1,1,1
0,mp-1203812,orthorhombic,0.4918109178543091,0.4918109178543091,0.5081890821456909,1.7755284309387207,5.200992584228516,1,1,1,0,1,0
0,mp-555436,monoclinic,0.6321450471878052,0.6321450471878052,0.3678549528121948,1.6776010990142822,4.395983695983887,0,0,1,1,1,1
0,mp-554285,trigonal,0.5994476079940796,0.5994476079940796,0.4005523920059204,1.7829372882843018,4.996089935302734,1,1,1,0,0,1
0,mp-1201750,triclinic,0.5576812028884888,0.5576812028884888,0.44231879711151123,1.8448894023895264,5.18862247467041,1,1,1,0,1,0
0,mp-1204862,orthorhombic,0.524427056312561,0.524427056312561,0.47557294368743896,1.2378813028335571,2.60103178024292,0,1,0,1,1,1
0,mp-1204819,orthorhombic,0.636012613773346,0.636012613773346,0.36398738622665405,1.0997450351715088,1.7796080112457275,1,1,1,1,1,1
0,mp-28555,orthorhombic,0.4903210699558258,0.4903210699558258,0.5096789598464966,1.7426393032073975,5.172039031982422,0,0,1,0,0,1
0,mp-555255,monoclinic,0.6113747358322144,0.6113747358322144,0.38862526416778564,1.1680139303207397,1.9204250574111938,1,1,1,1,1,1
0,mp-560066,monoclinic,0.5258409976959229,0.5258409976959229,0.47415900230407715,1.4926118850708008,2.7609102725982666,1,1,1,0,1,0
0,mp-1216106,monoclinic,0.5525911450386047,0.5525911450386047,0.44740885496139526,1.512948989868164,3.304584264755249,0,0,1,0,0,1
0,mp-1224058,monoclinic,0.5575128197669983,0.5575128197669983,0.4424871802330017,1.5343910455703735,3.4804348945617676,0,0,1,0,1,0
0,mp-1225346,monoclinic,0.5301024913787842,0.5301024913787842,0.4698975086212158,1.5289000272750854,3.5309126377105713,0,0,1,0,0,1
0,mp-1212674,monoclinic,0.5600751042366028,0.5600751042366028,0.4399248957633972,1.3377342224121094,3.1642754077911377,1,1,1,1,1,1
0,mp-559455,monoclinic,0.5530610084533691,0.5530610084533691,0.44693899154663086,1.490924596786499,3.33695650100708,1,1,1,1,1,1
0,mp-699555,triclinic,0.6130369901657104,0.6130369901657104,0.38696300983428955,1.1121206283569336,2.0162973403930664,1,1,1,1,1,1
0,mp-642824,triclinic,0.5348781943321228,0.5348781943321228,0.4651218056678772,1.9402656555175781,6.0502729415893555,1,1,1,0,0,1
0,mp-560180,monoclinic,0.5457212328910828,0.5457212328910828,0.45427876710891724,1.2544472217559814,2.502717971801758,1,1,1,1,1,1
0,mp-559602,monoclinic,0.6500915884971619,0.6500915884971619,0.34990841150283813,1.3300678730010986,2.563676357269287,1,1,1,0,0,1
0,mp-555408,orthorhombic,0.6021977066993713,0.6021977066993713,0.39780229330062866,1.1028034687042236,2.0877561569213867,0,0,1,1,1,1
0,mp-556705,orthorhombic,0.597418487071991,0.597418487071991,0.40258151292800903,1.567531943321228,2.7776846885681152,1,1,1,0,1,0
0,mp-560639,orthorhombic,0.6483739614486694,0.6483739614486694,0.35162603855133057,1.2960413694381714,2.7406210899353027,1,1,1,0,0,1
0,mp-17745,cubic,0.5787667036056519,0.5787667036056519,0.42123329639434814,0.0,0.05456582084298134,1,1,1,0,0,1
0,mp-6820,cubic,0.5958467721939087,0.5958467721939087,0.4041532278060913,0.0,0.07509545236825943,1,1,1,0,1,0
0,mp-2217837,monoclinic,0.6656395196914673,0.6656395196914673,0.3343604803085327,0.5192103981971741,0.6955100297927856,1,1,1,1,1,1
0,mp-1214996,monoclinic,0.5891429781913757,0.5891429781913757,0.41085702180862427,0.9246953129768372,1.6229839324951172,1,1,1,1,1,1
0,mp-557470,monoclinic,0.5900890827178955,0.5900890827178955,0.4099109172821045,0.0,0.056968748569488525,1,1,1,0,0,1
0,mp-505281,trigonal,0.6369008421897888,0.6369008421897888,0.3630991578102112,1.2890121936798096,2.991490364074707,1,1,1,0,0,1
0,mp-638469,monoclinic,0.5534684658050537,0.5534684658050537,0.4465315341949463,1.967853307723999,6.003818511962891,1,1,1,1,1,1
0,mp-622197,trigonal,0.6322810053825378,0.6322810053825378,0.36771899461746216,1.1616497039794922,2.495152473449707,1,1,1,0,0,1
0,mp-1200466,tetragonal,0.633804976940155,0.633804976940155,0.36619502305984497,0.04142981022596359,0.0396302156150341,1,1,1,1,1,1
0,mp-1200671,monoclinic,0.6482968926429749,0.6482968926429749,0.35170310735702515,1.4481652975082397,3.7299344539642334,1,1,1,1,1,1
0,mp-743577,monoclinic,0.5943253040313721,0.5943253040313721,0.40567469596862793,1.6701754331588745,4.390790939331055,1,1,1,1,1,1
0,mp-1194856,monoclinic,0.6058209538459778,0.6058209538459778,0.3941790461540222,1.5906015634536743,4.157029151916504,1,1,1,1,1,1
0,mp-1195079,monoclinic,0.5748208165168762,0.5748208165168762,0.4251791834831238,1.9719537496566772,6.332462310791016,1,1,1,1,1,1
0,mp-560589,monoclinic,0.5516918897628784,0.5516918897628784,0.4483081102371216,1.168107271194458,2.2417004108428955,0,0,1,1,1,1
0,mp-1196633,trigonal,0.587529182434082,0.587529182434082,0.41247081756591797,1.3111127614974976,3.3938748836517334,1,1,1,1,1,1
0,mp-573066,monoclinic,0.5391400456428528,0.5391400456428528,0.4608599543571472,1.936927080154419,5.99393892288208,0,0,1,1,1,1
0,mp-1200245,triclinic,0.5666435956954956,0.5666435956954956,0.4333564043045044,1.4624217748641968,3.9021248817443848,0,0,1,1,1,1
0,mp-707466,orthorhombic,0.5553834438323975,0.5553834438323975,0.44461655616760254,2.0040442943573,6.68130350112915,1,1,1,1,1,1
0,mp-6902,orthorhombic,0.5619534254074097,0.5619534254074097,0.43804657459259033,1.9822282791137695,6.417118072509766,0,1,0,1,1,1
0,mp-1204843,tetragonal,0.6158182621002197,0.6158182621002197,0.3841817378997803,0.4394799768924713,0.5686022043228149,0,0,1,1,1,1
0,mp-1204443,monoclinic,0.6122043132781982,0.6122043132781982,0.38779568672180176,1.3909087181091309,3.0063469409942627,0,0,1,0,0,1
0,mp-556762,monoclinic,0.5928114652633667,0.5928114652633667,0.4071885347366333,1.784852385520935,4.916121482849121,1,1,1,1,1,1
0,mp-605676,orthorhombic,0.5872009992599487,0.5872009992599487,0.41279900074005127,1.4264041185379028,3.2255215644836426,0,0,1,1,1,1
0,mp-1194939,triclinic,0.6176799535751343,0.6176799535751343,0.3823200464248657,0.4459030330181122,0.6333025693893433,1,1,1,0,0,1
0,mp-1214666,triclinic,0.5125514268875122,0.5125514268875122,0.4874485731124878,0.23356901109218597,0.2977675199508667,0,0,1,1,1,1
0,mp-1229176,monoclinic,0.5940151214599609,0.5940151214599609,0.40598487854003906,1.5763360261917114,4.371386528015137,1,1,1,0,1,0
0,mp-1247811,triclinic,0.591330885887146,0.591330885887146,0.408669114112854,0.3497409522533417,0.24793174862861633,1,1,1,1,1,1
0,mp-1247925,monoclinic,0.6110615730285645,0.6110615730285645,0.38893842697143555,0.7970115542411804,1.1715501546859741,1,1,1,1,1,1
0,mp-1194984,monoclinic,0.626903235912323,0.626903235912323,0.373096764087677,0.8920390009880066,1.6477398872375488,1,1,1,1,1,1
0,mp-557900,monoclinic,0.5889164209365845,0.5889164209365845,0.4110835790634155,1.573085069656372,3.541942596435547,1,1,1,0,1,0
0,mp-1211666,hexagonal,0.6127829551696777,0.6127829551696777,0.38721704483032227,0.0,1.2858405113220215,1,1,1,1,1,1
0,mp-1198517,monoclinic,0.6194480061531067,0.6194480061531067,0.3805519938468933,1.399654746055603,3.1197121143341064,1,1,1,1,1,1
0,mp-505716,hexagonal,0.6254652738571167,0.6254652738571167,0.3745347261428833,0.0,0.10084956139326096,1,1,1,1,1,1
0,mp-693773,monoclinic,0.6004481911659241,0.6004481911659241,0.3995518088340759,1.5962918996810913,4.677486419677734,0,1,0,1,1,1
0,mp-556406,orthorhombic,0.549386739730835,0.549386739730835,0.45061326026916504,1.7128965854644775,4.704281806945801,1,1,1,0,1,0
0,mp-1203746,monoclinic,0.6042047142982483,0.6042047142982483,0.3957952857017517,1.2663277387619019,2.7976865768432617,1,1,1,1,1,1
0,mp-727093,monoclinic,0.6120871305465698,0.6120871305465698,0.3879128694534302,0.5553208589553833,0.5133880376815796,1,1,1,1,1,1
0,mp-541093,orthorhombic,0.6287747025489807,0.6287747025489807,0.3712252974510193,1.2092289924621582,2.6746692657470703,1,1,1,0,0,1
0,mp-1204430,monoclinic,0.5733017921447754,0.5733017921447754,0.4266982078552246,0.43437644839286804,0.7593132257461548,1,1,1,1,1,1
0,mp-1198499,monoclinic,0.57616126537323,0.57616126537323,0.42383873462677,1.2633919715881348,2.6264662742614746,1,1,1,0,1,0
0,mp-561487,monoclinic,0.5839329361915588,0.5839329361915588,0.41606706380844116,0.80495685338974,1.4376835823059082,1,1,1,1,1,1
0,mp-562774,triclinic,0.6171744465827942,0.6171744465827942,0.3828255534172058,1.420357584953308,3.146045684814453,1,1,1,0,0,1
0,mp-1101144,triclinic,0.5998194217681885,0.5998194217681885,0.4001805782318115,0.1194704994559288,0.05141950026154518,1,1,1,1,1,1
0,mp-1233092,triclinic,0.576714277267456,0.576714277267456,0.42328572273254395,1.1650240421295166,2.2249202728271484,1,1,1,1,1,1
0,mp-1233983,triclinic,0.5536080598831177,0.5536080598831177,0.4463919401168823,1.2499589920043945,2.850762367248535,0,0,1,1,1,1
0,mp-706456,triclinic,0.5852420330047607,0.5852420330047607,0.41475796699523926,0.07696104049682617,0.004078397061675787,1,1,1,1,1,1
0,mp-1197884,triclinic,0.6613129377365112,0.6613129377365112,0.33868706226348877,1.348410725593567,3.1419825553894043,0,0,1,1,1,1
0,mp-1205251,triclinic,0.6464888453483582,0.6464888453483582,0.35351115465164185,1.5150173902511597,4.0764970779418945,0,0,1,1,1,1
0,mp-28096,orthorhombic,0.6115972995758057,0.6115972995758057,0.38840270042419434,1.355938196182251,2.776249885559082,1,1,1,0,0,1
0,mp-27952,monoclinic,0.5773590803146362,0.5773590803146362,0.42264091968536377,1.307115912437439,2.8584232330322266,1,1,1,1,1,1
0,mp-31263,monoclinic,0.6399748921394348,0.6399748921394348,0.3600251078605652,0.8013736009597778,1.1697120666503906,1,1,1,0,0,1
0,mp-27616,orthorhombic,0.5524390339851379,0.5524390339851379,0.44756096601486206,1.3693770170211792,3.107835054397583,0,0,1,0,0,1
0,mp-29311,orthorhombic,0.5430190563201904,0.5430190563201904,0.45698094367980957,0.8524132966995239,1.308546781539917,0,0,1,1,1,1
0,mp-1212237,monoclinic,0.63432377576828,0.63432377576828,0.36567622423171997,0.9704000353813171,1.7431459426879883,1,1,1,0,0,1
0,mp-556541,monoclinic,0.5602709054946899,0.5602709054946899,0.43972909450531006,0.937073290348053,1.5193207263946533,1,1,1,0,0,1
0,mp-680728,tetragonal,0.5778617262840271,0.5778617262840271,0.4221382737159729,0.0,-0.010266054421663284,1,1,1,0,1,0
0,mp-1192852,monoclinic,0.6330904364585876,0.6330904364585876,0.36690956354141235,0.8689894676208496,1.4044628143310547,1,1,1,0,1,0
0,mp-1224076,trigonal,0.5542985200881958,0.5542985200881958,0.4457014799118042,0.7362066507339478,1.201730489730835,0,0,1,0,0,1
0,mp-559355,hexagonal,0.6091917753219604,0.6091917753219604,0.39080822467803955,0.9217955470085144,1.5992294549942017,1,1,1,0,0,1
0,mp-1226363,orthorhombic,0.5946432948112488,0.5946432948112488,0.4053567051887512,0.0,0.015366599895060062,1,1,1,0,0,1
0,mp-672253,orthorhombic,0.606177568435669,0.606177568435669,0.39382243156433105,0.4457109272480011,0.36560723185539246,1,1,1,0,1,0
0,mp-558199,orthorhombic,0.5789002180099487,0.5789002180099487,0.42109978199005127,0.9819286465644836,1.7040905952453613,0,0,1,0,0,1
0,mp-628633,orthorhombic,0.5910980105400085,0.5910980105400085,0.40890198945999146,0.9044610261917114,1.5730338096618652,1,1,1,1,1,1
0,mp-1181082,orthorhombic,0.61162269115448,0.61162269115448,0.38837730884552,0.4868607521057129,0.5605505704879761,1,1,1,1,1,1
0,mp-555012,orthorhombic,0.6381862163543701,0.6381862163543701,0.3618137836456299,0.8307328224182129,1.4206207990646362,1,1,1,0,1,0
0,mp-556910,orthorhombic,0.5844833850860596,0.5844833850860596,0.41551661491394043,1.2900036573410034,2.305205821990967,1,1,1,0,0,1
0,mp-558844,orthorhombic,0.576880931854248,0.576880931854248,0.42311906814575195,1.6204965114593506,4.059246063232422,0,0,1,1,1,1
0,mp-558849,orthorhombic,0.5696836113929749,0.5696836113929749,0.43031638860702515,1.0702128410339355,1.9322328567504883,1,1,1,0,1,0
0,mp-556856,monoclinic,0.6446987986564636,0.6446987986564636,0.3553012013435364,1.6422147750854492,3.178361177444458,1,1,1,0,1,0
0,mp-1197298,trigonal,0.6086582541465759,0.6086582541465759,0.3913417458534241,1.1920115947723389,2.3567564487457275,1,1,1,0,0,1
0,mp-1211928,hexagonal,0.601164698600769,0.601164698600769,0.39883530139923096,0.0,0.22247062623500824,1,1,1,1,1,1
0,mp-532767,cubic,0.5936981439590454,0.5936981439590454,0.4063018560409546,0.0,-0.019994031637907028,1,1,1,0,1,0
0,mp-23150,orthorhombic,0.5261476039886475,0.5261476039886475,0.47385239601135254,1.3119479417800903,2.638448715209961,1,1,1,1,1,1
0,mp-1224128,monoclinic,0.6540656685829163,0.6540656685829163,0.34593433141708374,0.6384797692298889,0.9670290946960449,1,1,1,1,1,1
0,mp-1097034,monoclinic,0.5943724513053894,0.5943724513053894,0.4056275486946106,1.2156246900558472,2.6923186779022217,1,1,1,0,1,0
0,mp-1040451,monoclinic,0.5930283665657043,0.5930283665657043,0.40697163343429565,1.2218912839889526,2.753028631210327,1,1,1,0,1,0
0,mp-1202929,monoclinic,0.5891143679618835,0.5891143679618835,0.41088563203811646,0.0,0.007427784148603678,1,1,1,0,0,1
0,mp-1204384,monoclinic,0.6007624864578247,0.6007624864578247,0.3992375135421753,0.26880502700805664,0.2059125006198883,1,1,1,1,1,1
0,mp-1229293,trigonal,0.6021226644515991,0.6021226644515991,0.3978773355484009,0.005186526570469141,0.03928251937031746,1,1,1,1,1,1
0,mp-1202744,triclinic,0.5741503238677979,0.5741503238677979,0.42584967613220215,1.628416657447815,4.18751335144043,1,1,1,1,1,1
0,mp-1204531,triclinic,0.607012927532196,0.607012927532196,0.39298707246780396,0.022641729563474655,0.014135208912193775,1,1,1,1,1,1
0,mp-1205165,triclinic,0.6710755228996277,0.6710755228996277,0.3289244771003723,0.011335509829223156,0.03836642950773239,1,1,1,0,1,0
0,mp-558541,triclinic,0.6055446863174438,0.6055446863174438,0.39445531368255615,1.4918698072433472,3.1044371128082275,1,1,1,1,1,1
0,mp-706670,triclinic,0.6418434977531433,0.6418434977531433,0.3581565022468567,0.6406426429748535,0.9973840117454529,1,1,1,0,0,1
0,mp-707816,triclinic,0.5999674201011658,0.5999674201011658,0.40003257989883423,1.2500449419021606,2.77250599861145,1,1,1,1,1,1
0,mp-720855,orthorhombic,0.6112673282623291,0.6112673282623291,0.3887326717376709,0.38621431589126587,2.0523972511291504,1,1,1,0,1,0
0,mp-1196726,monoclinic,0.5837372541427612,0.5837372541427612,0.41626274585723877,1.3309930562973022,2.9089949131011963,1,1,1,0,1,0
0,mp-721059,orthorhombic,0.5694952011108398,0.5694952011108398,0.43050479888916016,1.4638570547103882,3.3075172901153564,0,0,1,1,1,1
0,mp-28128,orthorhombic,0.596071720123291,0.596071720123291,0.403928279876709,1.1291414499282837,1.984687328338623,1,1,1,0,1,0
0,mp-27699,monoclinic,0.5842249989509583,0.5842249989509583,0.41577500104904175,0.9996019601821899,1.7054567337036133,1,1,1,1,1,1
0,mp-1013730,orthorhombic,0.6206045746803284,0.6206045746803284,0.37939542531967163,1.0842090845108032,1.9882553815841675,1,1,1,0,1,0
0,mp-560845,monoclinic,0.6230565905570984,0.6230565905570984,0.3769434094429016,0.8787134885787964,1.381813883781433,1,1,1,0,1,0
0,mp-1203568,monoclinic,0.6178519129753113,0.6178519129753113,0.3821480870246887,1.0335047245025635,1.7911794185638428,1,1,1,0,0,1
0,mp-558979,triclinic,0.6068983674049377,0.6068983674049377,0.39310163259506226,0.6221880912780762,0.7900057435035706,1,1,1,1,1,1
0,mp-726564,triclinic,0.5858798623085022,0.5858798623085022,0.4141201376914978,0.0,-0.010336960665881634,1,1,1,1,1,1
0,mp-1190453,monoclinic,0.5874224305152893,0.5874224305152893,0.4125775694847107,1.150920033454895,2.0687148571014404,1,1,1,0,0,1
0,mp-1202858,monoclinic,0.6461353302001953,0.6461353302001953,0.3538646697998047,1.1403298377990723,2.131387233734131,0,0,1,0,0,1
0,mp-732271,monoclinic,0.6652710437774658,0.6652710437774658,0.3347289562225342,0.49194857478141785,1.404176115989685,1,1,1,1,1,1
0,mp-695095,monoclinic,0.6163416504859924,0.6163416504859924,0.38365834951400757,1.6042243242263794,4.094730854034424,1,1,1,0,1,0
0,mp-1198427,orthorhombic,0.5982058644294739,0.5982058644294739,0.4017941355705261,0.40799522399902344,0.4717927575111389,1,1,1,1,1,1
0,mp-560601,orthorhombic,0.6648446321487427,0.6648446321487427,0.3351553678512573,0.5486992597579956,1.024580478668213,1,1,1,0,0,1
0,mp-1196751,monoclinic,0.5942058563232422,0.5942058563232422,0.4057941436767578,0.0,0.0038416078314185143,1,1,1,1,1,1
0,mp-1197935,monoclinic,0.5861510634422302,0.5861510634422302,0.4138489365577698,0.8359913229942322,1.3386508226394653,1,1,1,1,1,1
0,mp-1180029,triclinic,0.5898905992507935,0.5898905992507935,0.41010940074920654,0.0,0.0433661974966526,1,1,1,1,1,1
0,mp-1202335,triclinic,0.5751760005950928,0.5751760005950928,0.4248239994049072,1.6836544275283813,4.3266730308532715,1,1,1,1,1,1
0,mp-1204275,orthorhombic,0.6017552614212036,0.6017552614212036,0.3982447385787964,1.111824631690979,2.0532312393188477,1,1,1,0,1,0
0,mp-558736,orthorhombic,0.6744173765182495,0.6744173765182495,0.3255826234817505,1.300600290298462,2.7405283451080322,1,1,1,1,1,1
0,mp-1199490,tetragonal,0.61996990442276,0.61996990442276,0.38003009557724,0.9720659852027893,1.916739583015442,0,1,0,0,1,0
0,mp-555563,monoclinic,0.5502354502677917,0.5502354502677917,0.44976454973220825,1.574183702468872,3.8568806648254395,0,0,1,1,1,1
0,mp-675345,triclinic,0.5648963451385498,0.5648963451385498,0.4351036548614502,0.8955981135368347,1.5924619436264038,1,1,1,0,1,0
0,mp-1181100,monoclinic,0.6099134683609009,0.6099134683609009,0.3900865316390991,0.38940346240997314,0.5550427436828613,1,1,1,1,1,1
0,mp-1199227,monoclinic,0.537905752658844,0.537905752658844,0.462094247341156,1.5169936418533325,3.7267000675201416,0,0,1,1,1,1
0,mp-558143,hexagonal,0.6344383955001831,0.6344383955001831,0.3655616044998169,1.3939648866653442,3.0403480529785156,1,1,1,0,0,1
0,mp-1214223,orthorhombic,0.5991213917732239,0.5991213917732239,0.4008786082267761,0.8209245800971985,1.2529900074005127,1,1,1,1,1,1
0,mp-1223572,monoclinic,0.6704570055007935,0.6704570055007935,0.32954299449920654,1.021335244178772,1.9457701444625854,1,1,1,0,1,0
0,mp-690978,monoclinic,0.6677222847938538,0.6677222847938538,0.33227771520614624,1.013998031616211,1.9398432970046997,1,1,1,0,1,0
0,mp-559765,orthorhombic,0.5968415141105652,0.5968415141105652,0.4031584858894348,1.306628704071045,2.828913688659668,1,1,1,0,1,0
0,mp-1179444,orthorhombic,0.6349539160728455,0.6349539160728455,0.36504608392715454,0.4711904227733612,0.5209859013557434,1,1,1,1,1,1
0,mp-706528,triclinic,0.626858115196228,0.626858115196228,0.373141884803772,0.8804148435592651,0.7229450941085815,1,1,1,1,1,1
0,mp-728315,triclinic,0.6065056920051575,0.6065056920051575,0.39349430799484253,0.2940865159034729,0.22520312666893005,1,1,1,1,1,1
0,mp-711343,orthorhombic,0.5908540487289429,0.5908540487289429,0.40914595127105713,0.4814997911453247,0.5085509419441223,1,1,1,1,1,1
0,mp-29051,tetragonal,0.546757698059082,0.546757698059082,0.45324230194091797,0.8132386803627014,1.411100149154663,0,0,1,0,0,1
0,mp-640341,monoclinic,0.5407251119613647,0.5407251119613647,0.45927488803863525,0.9881275296211243,1.6851551532745361,1,1,1,0,0,1
0,mp-756473,triclinic,0.6146581172943115,0.6146581172943115,0.3853418827056885,1.0817034244537354,1.8338030576705933,1,1,1,0,0,1
0,mp-556297,monoclinic,0.5903732776641846,0.5903732776641846,0.40962672233581543,0.8335176110267639,1.256343126296997,0,0,1,1,1,1
0,mp-1180071,triclinic,0.6208593845367432,0.6208593845367432,0.37914061546325684,0.043059490621089935,0.10582123696804047,1,1,1,0,1,0
0,mp-1105779,orthorhombic,0.637347936630249,0.637347936630249,0.362652063369751,0.038451187312603,0.012102294713258743,1,1,1,1,1,1
0,mp-866713,tetragonal,0.5976869463920593,0.5976869463920593,0.4023130536079407,1.2021912336349487,2.1516566276550293,1,1,1,0,0,1
0,mp-677337,triclinic,0.6280612349510193,0.6280612349510193,0.3719387650489807,0.09057170152664185,0.021226219832897186,1,1,1,1,1,1
0,mp-1191290,monoclinic,0.6092892289161682,0.6092892289161682,0.3907107710838318,1.3326562643051147,0.13000568747520447,1,1,1,1,1,1
0,mp-1201166,monoclinic,0.5215579867362976,0.5215579867362976,0.4784420132637024,0.9976494908332825,1.9100782871246338,1,1,1,0,0,1
0,mp-559089,monoclinic,0.59369295835495,0.59369295835495,0.40630704164505005,1.6114758253097534,3.994783878326416,1,1,1,1,1,1
0,mp-557775,orthorhombic,0.5902003645896912,0.5902003645896912,0.40979963541030884,1.6308666467666626,3.6481308937072754,0,0,1,1,1,1
0,mp-1205052,triclinic,0.5557836294174194,0.5557836294174194,0.44421637058258057,0.22960264980793,0.17671848833560944,1,1,1,1,1,1
