material_id,row_index,raw_gt,merged_gt,eh_class,bandgap,ehull
mp-2229527,504,2,1,1,0.0000,0.3931
mp-1209560,224,2,1,1,0.0000,1.0132
mp-1182041,318,2,1,1,0.0000,0.6385
mp-696195,874,0,0,0,2.1589,0.0124
mp-554401,1486,2,1,0,0.0000,0.0092
mp-561392,35,1,1,0,2.7210,0.0000
mp-616327,1718,1,1,0,1.1004,0.0000
mp-632480,764,1,1,0,0.1676,0.0737
mp-1173448,1120,0,0,0,0.9387,0.0073
mp-1403285,1611,2,1,1,0.0000,1.6625
mp-1192535,378,2,1,1,0.0000,0.9407
mp-28517,1319,0,0,0,1.6854,0.0012
mp-645655,1322,1,1,0,1.0701,0.0000
mp-542807,1632,1,1,0,0.0601,0.0188
mp-1217378,1430,1,1,0,2.0877,0.0000
mp-1219630,1244,0,0,0,1.6949,0.0000
mp-560853,808,0,0,0,2.4577,0.0156
mp-562836,1026,1,1,0,2.7367,0.0021
mp-29074,1391,0,0,0,1.0704,0.0897
mp-1188957,1644,1,1,0,1.1540,0.0540
mp-559037,761,1,1,0,0.5826,0.0000
mp-23140,810,0,0,0,1.3584,0.0000
mp-540984,1389,1,1,0,2.7227,0.0141
mp-1235353,1691,1,1,0,0.2672,0.0336
mp-1048385,1038,0,0,0,1.8113,0.0472
mp-571177,1618,1,1,0,1.2572,0.0109
mp-1195597,1254,1,1,0,1.5193,0.0000
mp-1205361,1740,0,0,0,1.0601,0.0613
mp-1198792,1662,1,1,0,0.5302,0.0595
mp-2646986,831,1,1,1,0.1128,0.1712
mp-1208844,630,1,1,0,2.9463,0.0000
mp-28920,972,0,0,0,0.7829,0.0000
mp-1210554,782,1,1,0,0.9080,0.0229
mp-23410,1270,0,0,0,0.0718,0.0000
mp-1196140,1126,1,1,0,1.4437,0.0062
mp-581488,292,1,1,0,1.4924,0.0432
mp-1195835,1512,0,0,0,1.2309,0.0000
mp-2217903,495,1,1,1,0.9003,0.2306
mp-29428,1458,0,0,0,1.1619,0.0049
mp-559994,687,1,1,0,1.4091,0.0000
mp-1013939,22,2,1,1,0.0000,0.1905
mp-1188637,1601,0,0,0,0.2368,0.0016
mp-1190557,545,0,0,0,2.3713,0.0000
mp-567743,1478,1,1,0,1.0432,0.0000
mp-676121,766,1,1,0,0.3739,0.0739
mp-505373,1272,1,1,0,1.2345,0.0000
mp-561705,1640,1,1,0,2.6795,0.0953
mp-1102246,979,0,0,0,1.3360,0.0000
mp-571250,1124,0,0,0,1.9078,0.0000
mp-1369435,171,2,1,0,0.0000,0.0687
mp-637206,1096,1,1,0,2.5424,0.0000
mp-1198919,1631,1,1,0,3.2962,0.0000
mp-1219043,1317,1,1,0,1.0447,0.0612
mp-559911,728,1,1,0,0.6915,0.0000
mp-31305,1563,1,1,0,1.0069,0.0058
mp-1195358,909,1,1,0,2.8658,0.0046
mp-542426,812,0,0,0,0.4529,0.0210
mp-570324,1671,1,1,0,2.1010,0.0000
mp-1193453,1679,1,1,0,1.3070,0.0493
mp-1104737,1425,1,1,1,0.7145,0.8447
mp-555022,898,1,1,0,4.2951,0.0389
mp-560359,291,1,1,0,1.5664,0.0432
mp-559864,661,1,1,0,1.5308,0.0000
mp-557029,345,1,1,1,1.5036,0.4396
mp-28297,740,1,1,0,2.8500,0.0202
mp-1225925,1552,2,1,0,0.0000,0.0139
mp-558504,1440,1,1,0,3.7930,0.0033
mp-17918,89,0,0,0,2.4412,0.0000
mp-1188137,691,2,1,1,0.0000,0.3000
mp-557531,86,0,0,0,3.7964,0.0000
mp-23405,1668,1,1,0,2.1121,0.0000
mp-1218416,152,2,1,0,0.0000,0.0088
mp-1205799,823,2,1,1,0.0000,0.1212
mp-1212594,1605,0,0,0,1.3042,0.0000
mp-541750,106,1,1,0,5.5362,0.0773
mp-29177,1365,1,1,0,4.8686,0.0000
mp-1188722,1522,2,1,1,0.0000,0.1926
mp-560042,190,1,1,1,1.5036,0.1717
mp-1194704,1476,1,1,0,0.6435,0.0061
mp-23569,965,0,0,0,1.5770,0.0000
mp-27853,1620,1,1,0,1.7040,0.0000
mp-569830,1666,1,1,0,1.3274,0.0423
mp-675345,436,1,1,0,1.4488,0.0638
mp-1234722,1539,2,1,0,0.0000,0.0974
mp-558466,189,1,1,0,2.5087,0.0000
mp-1212273,627,1,1,1,0.0220,0.3346
mp-1106129,1633,0,0,0,1.8311,0.0456
mp-554599,84,1,1,0,4.3518,0.0047
mp-570486,1123,1,1,0,1.3286,0.0000
mp-1104411,599,1,1,0,2.7814,0.0000
mp-10086,9,0,0,0,1.3132,0.0000
mp-1217635,173,0,0,0,3.5880,0.0054
mp-29117,1756,1,1,0,0.5502,0.0062
mp-1205467,1392,0,0,0,1.2372,0.0341
mp-1202858,425,0,0,0,2.1278,0.0000
mp-723419,255,1,1,0,1.9679,0.0000
mp-1224197,697,1,1,1,0.8789,0.5993
mp-1194050,666,2,1,0,0.0000,0.0769
mp-1227873,108,0,0,0,4.4312,0.0203
mp-22965,1711,1,1,0,1.2325,0.0000
mp-985592,333,0,0,0,2.2955,0.0829
mp-1235582,1114,1,1,0,0.0459,0.0496
mp-556362,1007,1,1,0,3.6197,0.0071
mp-554079,527,1,1,0,1.3789,0.0924
mp-556278,294,1,1,0,2.0161,0.0369
mp-1228968,718,1,1,0,2.0767,0.0021
mp-622197,217,1,1,0,2.1952,0.0000
mp-1199992,1517,0,0,0,2.3912,0.0000
mp-1193369,942,1,1,0,2.4534,0.0000
mp-676260,1641,2,1,0,0.0000,0.0624
mp-554769,637,1,1,0,0.7950,0.0172
mp-569707,1201,1,1,0,1.6912,0.0095
mp-1225212,1187,2,1,1,0.0000,0.3544
mp-1234385,1106,1,1,1,0.2998,0.1084
mp-560054,647,1,1,1,2.7179,0.4012
mp-1198428,1342,0,0,1,2.8930,0.4592
mp-1214856,443,1,1,0,2.4413,0.0853
mp-1214871,1607,0,0,1,1.8972,0.1551
mp-1205332,1645,1,1,0,1.1601,0.0637
mp-560960,151,1,1,0,0.3651,0.0063
mp-560180,187,1,1,1,2.5059,0.3528
mp-1203568,403,1,1,0,1.8109,0.0000
mp-1186075,44,1,1,0,5.1202,0.0200
mp-1224181,1302,0,0,0,0.1767,0.0289
mp-657300,524,1,1,0,1.5402,0.0045
mp-979264,1562,1,1,0,1.0896,0.0000
mp-557019,1072,1,1,0,4.3055,0.0000
mp-1233548,1533,2,1,0,0.0000,0.0973
mp-1192577,1086,1,1,0,1.3914,0.0000
mp-1223297,696,1,1,0,0.3095,0.0354
mp-31076,1664,1,1,0,2.1632,0.0000
mp-1235827,115,1,1,1,0.8359,0.2449
mp-1202980,1525,1,1,0,3.1640,0.0000
mp-540628,1463,0,0,0,1.3271,0.0000
mp-669474,1364,1,1,0,3.1862,0.0103
mp-27938,856,0,0,0,1.7784,0.0000
mp-543029,1732,2,1,0,0.0000,0.0000
mp-1048499,1015,0,0,1,2.5163,0.2575
mp-560028,1387,1,1,0,2.2523,0.0000
mp-1198669,1604,0,0,0,0.0537,0.0000
mp-1192196,964,0,0,0,1.1988,0.0250
mp-1213819,990,2,1,1,0.0000,0.7232
mp-556087,343,1,1,0,1.2595,0.0445
mp-1213776,556,0,0,0,0.1448,0.0138
mp-1079481,721,1,1,1,0.1479,0.3612
mp-1213195,111,1,1,0,4.6564,0.0000
mp-1223822,43,1,1,0,4.9511,0.0102
mp-28037,704,0,0,0,0.9875,0.0000
mp-1202357,1223,1,1,0,1.4231,0.0000
mp-560102,75,0,0,0,2.2159,0.0000
mp-5394,17,0,0,0,1.4881,0.0000
mp-1234900,231,1,1,0,3.0932,0.0846
mp-555458,865,2,1,0,0.0000,0.0222
mp-560907,535,1,1,0,2.0160,0.0000
mp-29857,1188,1,1,0,1.0710,0.0276
mp-680235,1390,0,0,0,2.6359,0.0075
mp-1200181,844,1,1,0,2.0858,0.0000
mp-2240378,363,1,1,1,0.3029,0.2359
mp-1199269,104,1,1,0,5.4444,0.0904
mp-28575,552,1,1,0,0.6399,0.0000
mp-1206456,0,2,1,1,0.0000,1.7375
mp-950995,818,0,0,0,2.5333,0.0021
mp-1211937,759,1,1,0,0.5802,0.0051
mp-1189612,63,1,1,0,0.4494,0.0000
mp-1219635,1066,1,1,0,2.2064,0.0137
mp-989544,918,2,1,0,0.0000,0.0000
mp-554627,692,0,0,0,0.8184,0.0015
mp-23007,797,1,1,1,0.7998,0.2679
mp-567543,1474,1,1,0,0.2051,0.0000
mp-1235506,93,1,1,1,0.9722,0.1929
mp-555160,1074,1,1,0,4.4011,0.0000
mp-1206470,1,2,1,1,0.0000,1.7500
mp-679669,359,1,1,0,1.9293,0.0767
mp-568386,1648,1,1,0,0.9637,0.0021
mp-23505,1670,1,1,0,1.9579,0.0232
mp-1210484,329,2,1,0,0.0000,0.0857
mp-1223737,1163,1,1,1,0.1799,0.2844
mp-1201155,1053,2,1,0,0.0000,0.0000
mp-1225472,512,1,1,0,2.9482,0.0000
mp-22971,652,1,1,0,1.7767,0.0000
mp-1198248,1297,0,0,0,1.1487,0.0123
mp-559805,1434,1,1,0,3.8573,0.0000
mp-1198976,340,0,0,0,3.1691,0.0000
mp-572970,467,0,0,0,1.9445,0.0013
mp-1203746,250,1,1,1,2.5478,0.2850
mp-560578,1361,1,1,0,3.3979,0.0000
mp-556169,900,1,1,0,4.2667,0.0237
mp-558368,309,1,1,0,0.7834,0.0098
mp-557992,1423,1,1,0,3.0755,0.0000
mp-23041,796,1,1,0,1.6276,0.0000
mp-1204819,160,1,1,1,2.0034,0.1535
mp-1198499,261,1,1,0,2.5374,0.0656
mp-12620,875,0,0,0,0.9158,0.0000
mp-2422943,475,1,1,0,2.0094,0.0009
mp-1205371,323,1,1,0,2.8257,0.0130
mp-648469,615,1,1,0,1.8468,0.0720
mp-554183,557,0,0,0,2.5687,0.0000
mp-661715,566,2,1,1,0.0000,1.3660
mp-973217,799,1,1,0,1.5064,0.0200
mp-1226394,1207,2,1,0,0.0000,0.0614
mp-23096,1001,1,1,0,4.3364,0.0000
mp-1203469,1591,0,0,0,1.3095,0.0253
mp-549237,101,1,1,0,1.4677,0.0415
mp-28330,1408,1,1,0,1.5508,0.0000
mp-1207269,7,2,1,1,0.0000,1.9934
mp-555527,667,0,0,0,2.6145,0.0000
mp-558183,541,1,1,1,0.5402,0.1388
mp-1147540,705,2,1,1,0.0000,0.2801
mp-561414,742,1,1,0,2.0351,0.0611
mp-1105330,606,2,1,0,0.0000,0.0000
mp-1197963,820,0,0,0,2.4325,0.0000
mp-651154,269,2,1,1,0.0000,0.1697
mp-557464,1162,1,1,0,2.4435,0.0328
mp-23066,867,0,0,0,1.8469,0.0257
mp-1147578,399,2,1,1,0.0000,0.2441
mp-1198737,1222,1,1,0,1.0219,0.0000
mp-2229444,505,1,1,1,0.1962,0.3179
mp-554532,1345,1,1,0,4.4880,0.0000
mp-1225346,178,0,0,0,3.6131,0.0063
mp-2228593,1377,1,1,1,1.5250,0.1971
mp-628637,1215,2,1,0,0.0000,0.0000
mp-573321,1734,1,1,0,0.5150,0.0080
mp-23086,1002,1,1,0,4.3487,0.0000
mp-29127,1650,1,1,0,1.0593,0.0281
mp-2932665,200,1,1,0,0.4967,0.0000
mp-558583,193,0,0,1,1.8088,0.3660
mp-582657,1744,1,1,0,0.3963,0.0000
mp-1206174,1197,1,1,1,0.1027,1.8544
mp-570590,1213,1,1,0,1.3886,0.0290
mp-560901,298,1,1,0,0.9647,0.0000
mp-1195181,1064,0,0,0,2.4618,0.0000
mp-1197784,161,1,1,0,2.9405,0.0000
mp-2767093,1491,1,1,0,0.4888,0.0000
mp-1207611,775,1,1,1,1.0647,0.3283
mp-1210546,301,1,1,0,0.8894,0.0214
mp-1209762,913,0,0,0,1.4719,0.0606
mp-36600,641,1,1,0,0.3977,0.0683
mp-1206385,1283,1,1,1,0.0950,2.9088
mp-726564,409,2,1,1,0.0000,0.3537
mp-1213068,1294,1,1,0,1.0381,0.0583
mp-1182473,1722,2,1,1,0.0000,1.0604
mp-1209284,1646,2,1,0,0.0000,0.0068
mp-1194644,64,1,1,0,3.9250,0.0000
mp-683899,1229,1,1,0,1.5045,0.0000
mp-27527,1714,2,1,0,0.0000,0.0000
mp-653579,300,1,1,0,1.6748,0.0000
mp-556040,415,0,0,0,4.7193,0.0000
mp-557510,327,1,1,0,0.7673,0.0661
mp-22998,645,2,1,0,0.0000,0.0000
mp-1105779,493,1,1,1,0.0392,0.3302
mp-27830,1132,1,1,0,2.7509,0.0000
mp-1100439,1193,1,1,1,1.5458,0.8503
mp-1207618,999,1,1,0,4.3562,0.0000
mp-6368,56,1,1,0,4.4107,0.0144
mp-619928,1128,1,1,0,1.3208,0.0000
mp-1209293,631,1,1,0,2.8424,0.0000
mp-1195190,967,2,1,1,0.0000,0.7926
mp-1209318,1395,1,1,0,2.2268,0.0720
mp-1223994,1206,1,1,0,0.2181,0.0282
mp-1208924,571,0,0,0,1.0792,0.0000
mp-1217513,1699,0,0,1,0.1602,0.1022
mp-29567,1190,1,1,0,0.8486,0.0000
mp-1200466,222,1,1,1,0.0423,0.2567
mp-2217837,210,1,1,1,0.6807,0.4120
mp-558257,1010,1,1,0,4.3669,0.0000
mp-557635,919,0,0,0,1.5474,0.0553
mp-570270,1082,1,1,0,0.7559,0.0000
mp-1201424,1616,1,1,0,1.0909,0.0000
mp-558759,1566,1,1,0,3.3605,0.0076
mp-557457,902,1,1,0,4.3012,0.0000
mp-989518,568,2,1,0,0.0000,0.0679
mp-559307,854,1,1,0,1.6135,0.0059
mp-706456,277,1,1,1,0.0800,0.3835
mp-27833,1416,1,1,0,2.5741,0.0000
mp-572763,533,1,1,0,2.1596,0.0072
mp-28189,1149,1,1,0,1.3187,0.0000
mp-1204459,1526,1,1,0,0.8490,0.0180
mp-556194,930,0,0,0,0.1201,0.0106
mp-541158,870,1,1,0,0.5787,0.0000
mp-1235024,1541,2,1,0,0.0000,0.0399
mp-1236135,1550,2,1,0,0.0000,0.0288
mp-541756,1449,2,1,0,0.0000,0.0126
mp-653586,417,1,1,1,0.2488,0.3099
mp-23144,1059,1,1,0,1.5063,0.0016
mp-1202377,1626,1,1,0,2.8298,0.0000
mp-703866,1568,0,0,0,0.7266,0.0071
mp-31077,1750,1,1,0,1.6844,0.0000
mp-542474,314,1,1,0,1.4043,0.0139
mp-1191374,483,1,1,1,0.8916,0.1669
mp-1223425,235,0,0,0,2.6035,0.0000
mp-1196019,102,0,0,0,5.5093,0.0855
mp-1233665,232,1,1,1,2.7551,0.1461
mp-555850,19,1,1,0,2.6141,0.0000
mp-4648,1332,0,0,0,5.2046,0.0000
mp-1235206,92,1,1,1,1.0342,0.1887
mp-2230438,622,1,1,1,0.5763,0.1484
mp-1235510,1547,1,1,0,0.0922,0.0431
mp-14673,293,0,0,0,1.7301,0.0000
mp-1228355,719,1,1,0,1.9955,0.0025
mp-1200510,1590,1,1,0,1.4978,0.0000
mp-571169,1204,1,1,0,1.2945,0.0178
mp-1220146,836,2,1,0,0.0000,0.0000
mp-29097,1652,1,1,0,2.0454,0.0000
mp-557736,1363,1,1,1,2.2532,0.3171
mp-1224301,725,2,1,1,0.0000,0.1156
mp-683984,1089,1,1,0,1.1219,0.0000
mp-1045571,1032,0,0,1,1.5065,0.1872
mp-1197804,690,1,1,0,1.7400,0.0000
mp-568778,1609,1,1,0,0.8012,0.0000
mp-1193439,1069,1,1,0,0.3384,0.0240
mp-1194932,908,0,0,0,2.7810,0.0000
mp-1180390,1754,1,1,1,0.2471,0.5823
mp-1224731,236,1,1,1,1.5214,0.1000
mp-942702,72,1,1,0,4.1107,0.0124
mp-1203609,484,1,1,1,0.4962,0.2372
mp-624117,1488,1,1,0,2.2975,0.0009
mp-557285,1596,1,1,0,2.8672,0.0000
mp-1193541,1569,1,1,0,1.4006,0.0575
mp-1215080,638,0,0,1,0.3945,1.7073
mp-567713,1755,0,0,0,0.4801,0.0009
mp-557085,445,0,0,1,0.8885,0.2537
mp-1197762,1553,1,1,0,3.6276,0.0000
mp-1200931,1483,1,1,0,0.8872,0.0176
mp-29420,1129,0,0,0,1.3426,0.0000
mp-1196950,1429,0,0,0,3.2599,0.0078
mp-558143,450,1,1,0,3.0308,0.0000
