material_id,row_index,raw_gt,merged_gt,eh_class,bandgap,ehull
mp-560884,592,1,1,0,2.8827,0.0000
mp-569970,1255,1,1,0,1.9368,0.0000
mp-1048178,993,1,1,1,0.5571,0.2784
mp-1234009,1104,1,1,0,0.8398,0.0975
mp-989518,568,2,1,0,0.0000,0.0679
mp-1219578,52,0,0,0,5.1068,0.0000
mp-1194957,1384,1,1,0,2.5668,0.0802
mp-554419,1024,1,1,1,0.7540,0.1072
mp-572970,467,0,0,0,1.9445,0.0013
mp-1194932,908,0,0,0,2.7810,0.0000
mp-1048247,1033,1,1,1,0.5799,0.4419
mp-1204377,741,0,0,0,2.1407,0.0097
mp-30099,297,1,1,0,1.1221,0.0204
mp-1219275,1058,1,1,0,1.2869,0.0000
mp-27866,437,1,1,0,1.4385,0.0000
mp-1225212,1187,2,1,1,0.0000,0.3544
mp-1238685,513,1,1,0,2.6601,0.0002
mp-1021494,394,1,1,0,1.3910,0.0469
mp-1212663,454,0,0,0,5.0754,0.0372
mp-573751,1403,1,1,0,3.3025,0.0000
mp-29408,1259,1,1,0,2.1939,0.0173
mp-29689,1757,1,1,0,0.5137,0.0000
mp-1213133,664,1,1,0,1.2396,0.0945
mp-1223192,464,0,0,0,4.3510,0.0120
mp-1190566,51,1,1,0,4.4542,0.0000
mp-1147671,295,2,1,0,0.0000,0.0668
mp-13551,1355,1,1,0,3.2415,0.0000
mp-1233289,1531,1,1,1,0.0029,0.1107
mp-558759,1566,1,1,0,3.3605,0.0076
mp-645405,1185,0,0,0,3.0734,0.0000
mp-1207331,1281,1,1,1,0.0647,2.9858
mp-2218459,596,1,1,1,0.3822,0.1743
mp-1194412,1224,0,0,0,2.8329,0.0000
mp-1234074,1656,1,1,1,0.4121,0.1445
mp-769377,123,0,0,0,1.8907,0.0584
mp-29716,1683,1,1,0,2.1847,0.0000
mp-695559,79,1,1,0,4.7708,0.0225
mp-1182756,753,1,1,0,1.7601,0.0000
mp-555002,143,1,1,0,6.1760,0.0142
mp-1194050,666,2,1,0,0.0000,0.0769
mp-559874,1473,1,1,0,2.1486,0.0072
mp-1191097,448,2,1,0,0.0000,0.0038
mp-1205460,1226,1,1,1,0.7927,0.1645
mp-2646928,841,1,1,1,0.1231,0.1344
mp-1214204,40,0,0,1,0.2906,0.3201
mp-570270,1082,1,1,0,0.7559,0.0000
mp-28176,1443,0,0,0,1.5721,0.0099
mp-572778,1489,1,1,0,0.1785,0.0613
mp-1204852,426,1,1,1,0.3979,0.4519
mp-1101144,276,1,1,1,0.1269,0.3312
mp-559820,322,1,1,0,4.0939,0.0000
mp-608398,565,1,1,0,1.8326,0.0937
mp-1197121,230,1,1,0,3.4888,0.0435
mp-1180390,1754,1,1,1,0.2471,0.5823
mp-2228916,507,2,1,1,0.0000,0.3909
mp-568653,1141,2,1,1,0.0000,0.2724
mp-541628,1335,0,0,0,4.6339,0.0000
mp-1203746,250,1,1,1,2.5478,0.2850
mp-28608,1716,1,1,0,1.2591,0.0000
mp-1080544,774,2,1,1,0.0000,0.5026
mp-1192807,1485,2,1,0,0.0000,0.0340
mp-651409,1452,0,0,1,1.8850,0.1297
mp-1235353,1691,1,1,0,0.2672,0.0336
mp-1209341,649,1,1,0,2.7479,0.0022
mp-1245640,744,1,1,0,2.2614,0.0430
mp-1213844,306,0,0,0,0.1365,0.0000
mp-557029,345,1,1,1,1.5036,0.4396
mp-729140,76,0,0,1,0.5436,0.3688
mp-573465,1464,0,0,0,0.1985,0.0000
mp-607785,1184,0,0,0,3.1133,0.0000
mp-556418,452,1,1,0,3.9643,0.0000
mp-28920,972,0,0,0,0.7829,0.0000
mp-17745,205,2,1,0,0.0000,0.0000
mp-28064,438,1,1,0,2.8648,0.0000
mp-542474,314,1,1,0,1.4043,0.0139
mp-1104737,1425,1,1,1,0.7145,0.8447
mp-1208658,538,1,1,0,1.7349,0.0022
mp-1194813,1253,0,0,0,1.3799,0.0000
mp-556938,1326,0,0,0,0.1791,0.0000
mp-1340471,1019,1,1,1,0.1385,0.5326
mp-558478,941,0,0,0,1.4586,0.0000
mp-1229204,435,0,0,0,0.8687,0.0070
mp-1195713,682,1,1,0,0.4962,0.0119
mp-1202255,931,0,0,0,1.1750,0.0012
mp-541758,1267,1,1,0,1.3963,0.0000
mp-559037,761,1,1,0,0.5826,0.0000
mp-555844,342,2,1,0,0.0000,0.0066
mp-865182,471,1,1,0,1.7563,0.0000
mp-1250779,1030,0,0,1,2.6140,0.2493
mp-1105564,816,2,1,0,0.0000,0.0000
mp-559805,1434,1,1,0,3.8573,0.0000
mp-1018731,788,0,0,0,2.7206,0.0000
mp-1234529,1657,1,1,1,0.5878,0.1993
mp-560054,647,1,1,1,2.7179,0.4012
mp-1189348,1736,2,1,1,0.0000,0.3260
mp-1223524,819,1,1,0,0.3400,0.0013
mp-27833,1416,1,1,0,2.5741,0.0000
mp-1105645,654,1,1,0,0.2964,0.0983
mp-30157,523,1,1,0,3.4108,0.0201
mp-1235328,1112,2,1,0,0.0000,0.0501
mp-13287,1339,0,0,0,0.9884,0.0000
mp-1197762,1553,1,1,0,3.6276,0.0000
mp-942700,70,1,1,0,4.2066,0.0015
mp-28684,968,0,0,0,1.9030,0.0127
mp-1227999,591,1,1,0,2.3721,0.0000
mp-1078631,29,0,0,0,0.8544,0.0087
mp-769602,132,1,1,0,2.2545,0.0907
mp-1201424,1616,1,1,0,1.0909,0.0000
mp-9205,889,1,1,0,3.3338,0.0000
mp-543029,1732,2,1,0,0.0000,0.0000
mp-1224202,1493,0,0,0,0.6182,0.0708
mp-1183030,423,0,0,1,0.0853,0.9203
mp-1210484,329,2,1,0,0.0000,0.0857
mp-754462,1367,1,1,0,0.9945,0.0870
mp-1213734,760,1,1,0,0.5780,0.0000
mp-559575,905,1,1,0,1.4197,0.0000
mp-540628,1463,0,0,0,1.3271,0.0000
mp-555645,681,0,0,0,0.5368,0.0328
mp-555688,444,1,1,1,0.8792,0.2335
mp-1102615,1420,1,1,0,0.0140,0.0242
mp-1211985,246,1,1,1,0.3535,0.1794
mp-632480,764,1,1,0,0.1676,0.0737
mp-1200931,1483,1,1,0,0.8872,0.0176
mp-2232217,98,1,1,0,3.6246,0.0919
mp-1223572,459,1,1,0,1.7769,0.0270
mp-1214778,1369,2,1,1,0.0000,1.1986
mp-1190442,895,1,1,0,1.4261,0.0000
mp-28192,520,1,1,0,1.7772,0.0000
mp-1204459,1526,1,1,0,0.8490,0.0180
mp-1224031,1295,1,1,0,0.0308,0.0476
mp-29102,1419,0,0,0,2.3567,0.0000
mp-1212726,1492,1,1,0,1.3323,0.0000
mp-1197810,310,1,1,0,1.9469,0.0000
mp-555160,1074,1,1,0,4.4011,0.0000
mp-1079481,721,1,1,1,0.1479,0.3612
mp-1192535,378,2,1,1,0.0000,0.9407
mp-556154,220,1,1,1,2.5393,0.3600
mp-1196236,922,1,1,1,0.1897,0.2853
mp-1202647,683,1,1,0,1.8641,0.0000
mp-1228968,718,1,1,0,2.0767,0.0021
mp-687088,1630,1,1,0,2.4162,0.0667
mp-555409,805,1,1,0,0.1101,0.0000
mp-558099,756,1,1,0,1.6588,0.0141
mp-541510,1175,2,1,0,0.0000,0.0075
mp-23066,867,0,0,0,1.8469,0.0257
mp-29117,1756,1,1,0,0.5502,0.0062
mp-1209495,1236,2,1,0,0.0000,0.0471
mp-1233782,1536,2,1,0,0.0000,0.0858
mp-655489,1251,1,1,0,1.9666,0.0537
mp-1233675,1535,2,1,1,0.0000,0.1144
mp-558647,1136,2,1,0,0.0000,0.0055
mp-1201961,1598,1,1,0,0.8944,0.0000
mp-1217532,1380,0,0,0,2.9326,0.0079
mp-998366,1240,2,1,0,0.0000,0.0601
mp-556341,747,1,1,0,1.4006,0.0000
mp-558516,1009,1,1,0,4.3368,0.0000
mp-556087,343,1,1,0,1.2595,0.0445
mp-2014596,1238,1,1,0,1.8330,0.0000
mp-699535,587,1,1,1,1.8759,0.1640
mp-33723,1602,1,1,0,1.2364,0.0000
mp-557399,68,1,1,0,3.8899,0.0073
mp-557457,902,1,1,0,4.3012,0.0000
mp-2762805,770,1,1,0,0.5914,0.0000
mp-555814,1636,0,0,0,0.0091,0.0238
mp-1198248,1297,0,0,0,1.1487,0.0123
mp-555484,716,1,1,1,0.7769,0.2175
mp-556551,1008,1,1,0,2.9930,0.0000
mp-557510,327,1,1,0,0.7673,0.0661
mp-1199269,104,1,1,0,5.4444,0.0904
mp-623087,1678,1,1,0,1.1924,0.0066
mp-559940,554,1,1,0,1.7401,0.0127
mp-679987,534,1,1,0,1.7050,0.0000
mp-17057,952,0,0,0,1.4479,0.0113
mp-557010,279,1,1,1,2.1950,0.3012
mp-1203080,141,0,0,0,5.7847,0.0000
mp-1209293,631,1,1,0,2.8424,0.0000
mp-1180384,758,1,1,1,0.1464,0.2742
mp-1196151,537,1,1,0,1.4549,0.0000
mp-540615,1151,1,1,0,1.0202,0.0000
mp-29074,1391,0,0,0,1.0704,0.0897
mp-541877,1410,1,1,0,2.6483,0.0091
mp-1220908,39,1,1,0,5.0584,0.0000
mp-555121,267,1,1,0,3.5869,0.0517
mp-555909,1083,1,1,0,3.7466,0.0000
mp-559332,1724,1,1,0,2.3576,0.0073
mp-1217385,1719,1,1,0,0.6157,0.0103
mp-680058,1759,1,1,0,1.7538,0.0000
mp-1220263,234,0,0,0,2.6690,0.0266
mp-1013760,387,1,1,0,1.1857,0.0873
mp-1203849,1186,1,1,0,1.6847,0.0000
mp-1207611,775,1,1,1,1.0647,0.3283
mp-1194712,954,1,1,0,3.9696,0.0000
mp-2218594,597,1,1,1,0.5906,0.1822
mp-555194,195,1,1,0,2.7984,0.0000
mp-558847,723,1,1,0,1.8744,0.0690
mp-558502,1351,1,1,0,1.4996,0.0000
mp-1206395,385,1,1,1,2.1340,0.6175
mp-1193891,1360,2,1,1,0.0000,0.1775
mp-555022,898,1,1,0,4.2951,0.0389
mp-567720,1209,1,1,0,0.4656,0.0097
mp-505357,1289,0,0,0,1.6754,0.0000
mp-554952,1468,0,0,0,2.5594,0.0000
mp-1147579,402,2,1,1,0.0000,0.1049
mp-680836,1745,1,1,0,0.3919,0.0209
mp-649177,1385,1,1,0,2.1693,0.0265
mp-1205467,1392,0,0,0,1.2372,0.0341
mp-571179,1411,1,1,0,3.1559,0.0012
mp-572902,434,0,0,0,0.1059,0.0271
mp-561328,914,1,1,0,2.6001,0.0000
mp-1229116,648,1,1,0,0.3987,0.0637
mp-1188637,1601,0,0,0,0.2368,0.0016
mp-27617,878,2,1,0,0.0000,0.0000
mp-29178,1329,1,1,0,4.6038,0.0000
mp-1200181,844,1,1,0,2.0858,0.0000
mp-554163,1055,2,1,0,0.0000,0.0000
mp-36600,641,1,1,0,0.3977,0.0683
mp-1181321,510,2,1,1,0.0000,0.9707
mp-1223184,977,0,0,0,1.2078,0.0034
mp-1195676,65,1,1,0,0.4309,0.0000
mp-622273,711,1,1,0,2.3956,0.0719
mp-616228,1506,2,1,0,0.0000,0.0219
mp-1224250,389,0,0,0,0.5971,0.0763
mp-569684,1451,0,0,0,3.0775,0.0000
mp-554294,135,1,1,0,5.0262,0.0250
mp-571445,1143,1,1,0,2.5501,0.0000
mp-2228522,1375,1,1,1,1.6392,0.1854
mp-2229658,738,1,1,1,0.6042,0.3680
mp-1048499,1015,0,0,1,2.5163,0.2575
mp-555595,369,2,1,0,0.0000,0.0125
mp-554153,528,0,0,1,1.5929,0.2990
mp-1105151,1051,1,1,0,2.6502,0.0011
mp-22995,768,1,1,0,0.5478,0.0668
mp-559540,358,1,1,0,4.5467,0.0000
mp-28672,1697,1,1,0,2.4195,0.0000
mp-554285,155,1,1,0,4.9473,0.0008
mp-1203263,526,1,1,1,1.3868,0.3550
mp-680417,715,2,1,0,0.0000,0.0202
mp-558663,1556,1,1,0,0.5422,0.0000
mp-690978,460,1,1,0,1.7566,0.0273
mp-560986,215,1,1,1,1.5718,0.1295
mp-1200639,1155,1,1,0,1.4358,0.0089
mp-571015,1301,0,0,0,1.7151,0.0000
mp-1191290,508,1,1,1,2.7911,0.8974
mp-556060,1613,1,1,0,0.3427,0.0956
mp-605821,1214,1,1,0,1.2122,0.0417
mp-674324,757,1,1,1,2.0136,0.1110
mp-2017401,473,0,0,0,2.1759,0.0036
mp-571313,1179,1,1,0,2.7990,0.0000
mp-541094,251,1,1,0,2.4645,0.0000
mp-29589,1248,2,1,0,0.0000,0.0000
mp-1214871,1607,0,0,1,1.8972,0.1551
mp-614997,488,1,1,0,2.1230,0.0471
mp-3992,14,0,0,0,1.2541,0.0000
mp-12368,185,0,0,0,2.6713,0.0961
mp-2223676,579,1,1,1,0.7927,0.2111
mp-1202298,352,0,0,1,0.0626,0.6025
mp-554279,373,1,1,0,2.7629,0.0000
mp-1229171,677,1,1,0,0.5861,0.0811
mp-2240378,363,1,1,1,0.3029,0.2359
mp-1229151,655,1,1,0,0.5666,0.0653
mp-624200,1191,1,1,0,1.4268,0.0000
mp-21356,893,1,1,0,0.0305,0.0000
mp-1208330,776,1,1,1,1.1186,0.2979
mp-1220227,411,1,1,0,2.8926,0.0206
mp-1203568,403,1,1,0,1.8109,0.0000
mp-29177,1365,1,1,0,4.8686,0.0000
mp-649107,1394,1,1,0,0.5590,0.0274
mp-557809,607,0,0,0,1.7743,0.0000
mp-560170,1469,1,1,0,3.3387,0.0000
mp-28693,1717,1,1,1,2.1166,0.1545
mp-559911,728,1,1,0,0.6915,0.0000
mp-773980,1462,1,1,0,1.2266,0.0329
mp-30096,1572,1,1,0,1.2797,0.0006
mp-2229216,735,1,1,1,0.7182,0.3708
mp-560639,198,1,1,0,2.6548,0.0012
mp-1197560,1584,1,1,0,1.4761,0.0017
mp-1202327,518,1,1,1,0.1848,0.2309
mp-27313,877,1,1,0,5.0491,0.0000
mp-1197627,1524,1,1,0,0.2320,0.0191
mp-607953,1260,1,1,0,0.0864,0.0000
mp-720985,1045,0,0,0,2.5753,0.0388
mp-1266944,1018,1,1,1,0.1970,0.5059
mp-1147540,705,2,1,1,0.0000,0.2801
mp-29857,1188,1,1,0,1.0710,0.0276
mp-1193756,1570,1,1,0,1.4044,0.0477
mp-1194885,116,1,1,0,2.4277,0.0000
mp-554353,529,1,1,1,1.4847,0.2978
mp-1147542,706,2,1,0,0.0000,0.0129
mp-1944812,1237,2,1,0,0.0000,0.0385
mp-555408,196,0,0,1,2.0126,0.1996
mp-1195597,1254,1,1,0,1.5193,0.0000
mp-558716,531,1,1,1,1.0193,0.1061
mp-556023,521,1,1,0,3.2203,0.0000
mp-672345,482,2,1,1,0.0000,0.3548
mp-1213116,985,1,1,0,1.0564,0.0871
mp-1229222,1515,0,0,0,0.2208,0.0016
mp-1226093,708,2,1,0,0.0000,0.0538
mp-554217,1182,0,0,0,1.1895,0.0782
mp-1205458,1514,1,1,0,0.0735,0.0502
mp-653840,383,2,1,0,0.0000,0.0000
mp-559832,701,1,1,0,1.6090,0.0015
mp-1193877,1455,1,1,0,1.2582,0.0000
mp-559447,958,0,0,0,2.7821,0.0000
mp-1214921,896,1,1,0,2.5724,0.0000
mp-541134,1681,1,1,1,0.8075,0.3279
mp-675345,436,1,1,0,1.4488,0.0638
mp-648788,1393,2,1,1,0.0000,0.2022
mp-1201018,153,2,1,0,0.0000,0.0000
mp-28051,1703,1,1,0,0.8429,0.0034
mp-532767,366,2,1,0,0.0000,0.0873
mp-28575,552,1,1,0,0.6399,0.0000
mp-1018752,1398,0,0,0,0.6571,0.0026
mp-1195449,1701,0,0,0,3.1077,0.0000
mp-662556,1653,1,1,0,1.9421,0.0000
mp-720110,1146,1,1,0,1.3125,0.0000
mp-541750,106,1,1,0,5.5362,0.0773
mp-1045571,1032,0,0,1,1.5065,0.1872
mp-1206872,1284,0,0,1,0.0762,2.9642
mp-557136,1052,2,1,0,0.0000,0.0058
mp-2217831,730,1,1,1,1.1908,0.1606
mp-676260,1641,2,1,0,0.0000,0.0624
mp-570431,1715,1,1,1,1.0025,0.1757
mp-673825,765,1,1,0,0.2570,0.0848
mp-562762,1079,1,1,0,1.4480,0.0000
mp-1220698,362,1,1,0,1.1212,0.0918
mp-23146,357,1,1,0,4.3633,0.0000
mp-1221809,1675,1,1,1,0.6776,0.4476
mp-680340,762,1,1,1,0.3199,0.2523
mp-505088,1709,0,0,0,0.5477,0.0000
mp-1226363,334,2,1,0,0.0000,0.0000
mp-559033,407,1,1,1,0.8105,0.2754
mp-695095,431,1,1,0,3.9740,0.0450
mp-1208334,1374,2,1,0,0.0000,0.0714
mp-1205627,1304,1,1,0,0.9593,0.0000
mp-23405,1668,1,1,0,2.1121,0.0000
mp-558364,1558,2,1,0,0.0000,0.0151
mp-1226394,1207,2,1,0,0.0000,0.0614
mp-1225822,1125,1,1,0,0.0677,0.0000
mp-1079487,702,1,1,0,1.5000,0.0000
mp-1228296,589,0,0,0,2.6061,0.0000
mp-568726,1180,2,1,0,0.0000,0.0339
mp-1208533,1269,0,0,0,0.1797,0.0000
mp-1040450,413,1,1,0,2.7793,0.0163
mp-561020,532,1,1,0,1.6067,0.0043
mp-540998,1676,1,1,0,1.0553,0.0000
mp-1356028,1555,1,1,1,0.0859,3.4928
mp-557410,1614,1,1,0,1.9685,0.0139
mp-556785,1336,1,1,0,4.8863,0.0000
mp-23119,1054,2,1,0,0.0000,0.0079
mp-570268,1292,1,1,0,0.5352,0.0043
mp-1188957,1644,1,1,0,1.1540,0.0540
mp-1191037,945,0,0,0,1.6736,0.0000
mp-566296,492,0,0,1,1.6015,0.2596
mp-558135,562,1,1,0,1.5970,0.0000
mp-567478,1212,1,1,0,0.6252,0.0077
mp-29234,1707,0,0,0,1.7076,0.0000
mp-560005,408,1,1,0,1.8577,0.0000
mp-560021,122,1,1,0,1.4998,0.0000
mp-1219905,396,1,1,0,0.7040,0.0661
mp-551403,100,1,1,0,1.8181,0.0264
mp-1204819,160,1,1,1,2.0034,0.1535
mp-1236013,1115,1,1,0,0.1322,0.0445
mp-4973,16,2,1,0,0.0000,0.0000
mp-1193833,1076,2,1,0,0.0000,0.0053
mp-505281,216,1,1,0,2.6292,0.0000
mp-1224076,328,0,0,0,1.0880,0.0000
mp-1212434,1139,0,0,0,1.0147,0.0000
mp-1195918,1588,1,1,0,1.4941,0.0000
mp-23505,1670,1,1,0,1.9579,0.0232
mp-662513,1448,2,1,0,0.0000,0.0217
mp-568916,1521,0,0,0,1.9503,0.0000
mp-1220410,602,1,1,1,0.1225,0.1220
mp-1227009,412,2,1,0,0.0000,0.0370
mp-676611,439,1,1,1,0.9447,0.1700
mp-1216106,172,0,0,0,3.5401,0.0092
mp-1205307,472,1,1,0,1.8865,0.0059
mp-557130,1431,0,0,0,3.7044,0.0000
mp-985591,676,1,1,0,2.1394,0.0505
mp-549058,938,1,1,0,1.8100,0.0039
mp-557101,858,0,0,0,1.7979,0.0000
mp-558408,1743,1,1,0,0.2498,0.0065
mp-1217635,173,0,0,0,3.5880,0.0054
mp-28464,1758,1,1,0,0.8463,0.0000
mp-558770,284,1,1,1,2.4350,0.2095
mp-22998,645,2,1,0,0.0000,0.0000
mp-560324,374,1,1,0,2.4564,0.0000
mp-1102246,979,0,0,0,1.3360,0.0000
mp-554063,1004,1,1,0,4.4293,0.0000
mp-28297,740,1,1,0,2.8500,0.0202
mp-1205332,1645,1,1,0,1.1601,0.0637
mp-1201155,1053,2,1,0,0.0000,0.0000
mp-23569,965,0,0,0,1.5770,0.0000
mp-1216409,837,0,0,1,0.6008,0.3000
mp-1207260,5,2,1,1,0.0000,2.1815
mp-675987,822,2,1,1,0.0000,0.1832
mp-555056,572,0,0,1,1.6653,0.1244
mp-1147601,401,2,1,1,0.0000,0.2751
mp-10086,9,0,0,0,1.3132,0.0000
mp-27928,825,1,1,0,2.2543,0.0000
mp-989521,47,2,1,1,0.0000,0.4596
mp-1208155,308,1,1,0,1.5302,0.0000
mp-558254,169,1,1,1,1.9200,0.2686
mp-2458827,1733,1,1,0,0.3673,0.0000
mp-998299,1233,1,1,0,1.2364,0.0507
mp-510727,1344,1,1,0,3.1780,0.0000
mp-1403285,1611,2,1,1,0.0000,1.6625
mp-1214731,929,2,1,1,0.0000,1.2560
mp-2748369,1277,1,1,0,0.2872,0.0000
mp-28242,466,0,0,0,1.7994,0.0157
mp-29573,392,1,1,0,1.9430,0.0060
mp-558183,541,1,1,1,0.5402,0.1388
mp-1147576,398,2,1,1,0.0000,0.3243
mp-1190020,1119,1,1,0,1.1162,0.0074
mp-1095263,882,1,1,0,2.8304,0.0000
mp-1179727,522,0,0,0,1.5419,0.0000
mp-1048546,989,1,1,1,1.6650,0.2081
mp-628665,1436,1,1,0,2.1634,0.0000
mp-1106130,921,2,1,1,0.0000,0.3224
mp-559978,289,1,1,1,1.1666,0.2436
mp-556999,901,1,1,0,4.3039,0.0023
mp-1194909,1095,1,1,0,1.1220,0.0000
mp-29567,1190,1,1,0,0.8486,0.0000
mp-557227,80,1,1,0,4.2813,0.0008
mp-1228808,1172,0,0,0,1.1266,0.0055
mp-1234333,1105,1,1,0,1.0606,0.0868
mp-561487,268,1,1,1,1.2366,0.1278
mp-1202691,1300,1,1,0,1.1734,0.0354
mp-703875,656,1,1,0,2.6796,0.0110
mp-555650,1006,1,1,0,4.2031,0.0000
mp-2241507,732,1,1,1,0.8101,0.2864
mp-1200510,1590,1,1,0,1.4978,0.0000
mp-1192488,1454,1,1,1,0.0045,0.1977
mp-2240954,731,1,1,1,0.6305,0.2838
mp-1203469,1591,0,0,0,1.3095,0.0253
mp-1218343,1168,0,0,0,3.8330,0.0000
mp-1233562,1655,1,1,1,1.9302,0.1446
mp-1235291,1113,2,1,0,0.0000,0.0462
mp-559256,449,1,1,0,2.9165,0.0000
mp-1206833,3,2,1,1,0.0000,1.9631
mp-10930,10,0,0,0,1.2587,0.0000
mp-1198863,388,0,0,0,1.8038,0.0055
mp-1209284,1646,2,1,0,0.0000,0.0068
mp-554532,1345,1,1,0,4.4880,0.0000
mp-582657,1744,1,1,0,0.3963,0.0000
mp-542064,272,1,1,0,1.8017,0.0404
mp-1223756,1612,2,1,1,0.0000,0.1331
mp-12444,33,0,0,0,1.5126,0.0000
mp-1206751,1282,1,1,1,0.0658,2.9702
mp-569109,1291,1,1,0,0.7160,0.0058
mp-23386,828,0,0,0,1.6389,0.0000
mp-1193369,942,1,1,0,2.4534,0.0000
mp-542133,324,1,1,0,0.1024,0.0000
mp-1080650,31,0,0,0,1.6223,0.0040
mp-1214971,416,1,1,0,0.6229,0.0110
mp-1194529,707,1,1,1,2.1758,0.1329
mp-17769,55,1,1,0,5.8517,0.0069
mp-1212181,129,1,1,1,0.3744,0.6857
mp-1198427,432,1,1,1,0.5038,1.2056
mp-29427,1667,1,1,0,1.1942,0.0055
mp-560703,270,1,1,1,2.0331,0.1324
mp-1080739,148,2,1,0,0.0000,0.0000
mp-1209072,1199,1,1,0,1.4378,0.0000
mp-11014,1357,1,1,0,4.8881,0.0052
mp-560411,861,1,1,0,1.5565,0.0022
mp-1223405,53,0,0,0,5.1172,0.0000
mp-1225073,1587,1,1,0,1.4202,0.0000
mp-1207325,642,1,1,1,1.6791,1.9467
mp-650674,961,0,0,0,1.4762,0.0000
mp-1193838,1747,1,1,0,1.1657,0.0411
mp-27123,885,0,0,0,2.1822,0.0218
mp-23324,653,1,1,0,2.0320,0.0000
mp-1207395,745,0,0,0,1.8586,0.0000
mp-1180598,1672,1,1,1,0.0406,0.5672
mp-1218587,1502,1,1,0,3.3574,0.0000
mp-1192837,1094,1,1,0,1.3956,0.0004
mp-1213195,111,1,1,0,4.6564,0.0000
mp-1211900,772,0,0,1,1.0356,0.1631
mp-556515,244,0,0,0,3.9591,0.0466
mp-559779,349,1,1,0,2.6289,0.0000
mp-557331,446,1,1,1,0.9611,0.2530
mp-1215080,638,0,0,1,0.3945,1.7073
mp-1195764,1388,2,1,0,0.0000,0.0420
mp-1196797,228,1,1,1,1.8455,0.4817
mp-554643,136,1,1,0,4.9328,0.0000
mp-568146,1220,1,1,0,0.9344,0.0035
mp-1247820,260,1,1,1,0.5332,0.5360
mp-1233587,1534,1,1,1,0.0213,0.1054
mp-1189612,63,1,1,0,0.4494,0.0000
mp-560523,669,1,1,0,2.5520,0.0000
mp-1234732,1108,1,1,0,1.0540,0.0655
mp-568572,1145,2,1,0,0.0000,0.0158
mp-2646986,831,1,1,1,0.1128,0.1712
mp-649756,229,0,0,1,1.8836,0.2635
mp-560066,170,1,1,0,3.4487,0.0362
mp-2232163,97,1,1,1,3.7741,0.1237
mp-726716,1428,2,1,1,0.0000,0.5475
mp-1199926,128,2,1,0,0.0000,0.0000
mp-561079,663,1,1,0,1.7295,0.0177
mp-554724,815,1,1,0,1.7314,0.0000
mp-554511,590,1,1,0,1.5236,0.0157
mp-769588,209,1,1,0,1.0429,0.0725
mp-560773,382,0,0,0,5.1595,0.0117
mp-556831,547,1,1,1,2.2488,0.1734
mp-1247930,821,2,1,1,0.0000,0.1669
mp-559847,414,1,1,0,1.2689,0.0000
mp-1195590,118,0,0,0,1.4180,0.0000
mp-1220146,836,2,1,0,0.0000,0.0000
mp-567556,1221,1,1,0,1.1429,0.0012
mp-768093,124,1,1,0,0.9792,0.0672
mp-572763,533,1,1,0,2.1596,0.0072
mp-560057,1183,0,0,0,1.1869,0.0669
mp-568603,971,1,1,0,0.8961,0.0247
mp-29190,1603,0,0,1,0.8579,0.1072
mp-1097035,377,1,1,0,2.3076,0.0305
