fold,mp_id,crystal_system,gate_mean,gate_mace,gate_alignn,bg_true,bg_pred,gt_true,gt_pred,gt_correct,eh_true,eh_pred,eh_correct
0,mp-555074,hexagonal,0.456594854593277,0.456594854593277,0.543405145406723,1.5415,1.598184,1,1,1,0,0,1
0,mp-1196166,triclinic,0.5289737582206726,0.5289737582206726,0.4710262417793274,1.9335,1.864121,1,1,1,0,0,1
0,mp-560067,orthorhombic,0.44650405645370483,0.44650405645370483,0.5534959435462952,1.2604,1.299632,1,1,1,0,0,1
0,mp-554459,orthorhombic,0.5278885364532471,0.5278885364532471,0.47211146354675293,1.3802,1.548775,1,1,1,0,0,1
0,mp-559994,orthorhombic,0.5002123117446899,0.5002123117446899,0.49978768825531006,1.4091,1.693811,1,1,1,0,0,1
0,mp-1197804,orthorhombic,0.5250614881515503,0.5250614881515503,0.4749385118484497,1.74,1.784654,1,1,1,0,0,1
0,mp-554627,monoclinic,0.5243997573852539,0.5243997573852539,0.4756002426147461,0.8184,0.020464,0,1,0,0,0,1
0,mp-1223297,orthorhombic,0.5402973890304565,0.5402973890304565,0.45970261096954346,0.3095,0.174976,1,1,1,0,0,1
0,mp-676501,monoclinic,0.5455018877983093,0.5455018877983093,0.4544981122016907,3.4126,3.691456,1,1,1,0,0,1
0,mp-554096,monoclinic,0.48903608322143555,0.48903608322143555,0.5109639167785645,2.3372,2.346859,0,0,1,0,0,1
0,mp-683890,monoclinic,0.5389686226844788,0.5389686226844788,0.46103137731552124,1.8417,1.980214,1,1,1,0,0,1
0,mp-1228355,orthorhombic,0.5466138124465942,0.5466138124465942,0.45338618755340576,1.9955,1.776256,1,1,1,0,0,1
0,mp-1209349,triclinic,0.5667791366577148,0.5667791366577148,0.43322086334228516,0.0,1.708278,1,1,1,0,0,1
0,mp-669564,monoclinic,0.5502925515174866,0.5502925515174866,0.4497074484825134,1.6143,1.872182,1,1,1,0,0,1
0,mp-561582,monoclinic,0.6026827096939087,0.6026827096939087,0.3973172903060913,1.2761,1.41059,1,1,1,0,0,1
0,mp-2229921,triclinic,0.5057450532913208,0.5057450532913208,0.4942549467086792,0.4932,0.425457,1,1,1,1,1,1
0,mp-1196084,monoclinic,0.45242446660995483,0.45242446660995483,0.5475755333900452,1.7688,1.675983,0,0,1,1,1,1
0,mp-676121,triclinic,0.5618760585784912,0.5618760585784912,0.4381239414215088,0.3739,0.514812,1,1,1,0,0,1
0,mp-2912506,hexagonal,0.5234166383743286,0.5234166383743286,0.4765833616256714,1.3709,1.457112,0,0,1,1,1,1
0,mp-1210823,hexagonal,0.467203825712204,0.467203825712204,0.532796174287796,1.1589,1.1303,1,1,1,1,1,1
0,mp-1209965,cubic,0.5114620327949524,0.5114620327949524,0.4885379672050476,0.0,0.07472,1,1,1,0,0,1
0,mp-1210554,cubic,0.5492498874664307,0.5492498874664307,0.45075011253356934,0.908,0.381084,1,1,1,0,0,1
0,mp-675879,monoclinic,0.537582278251648,0.537582278251648,0.46241772174835205,0.3216,0.303083,0,0,1,0,0,1
0,mp-1173025,orthorhombic,0.5415804386138916,0.5415804386138916,0.4584195613861084,0.3398,0.333322,1,1,1,0,0,1
0,mp-1211464,orthorhombic,0.4979419708251953,0.4979419708251953,0.5020580291748047,2.1752,1.755202,0,0,1,0,0,1
0,mp-23041,orthorhombic,0.5175197720527649,0.5175197720527649,0.4824802279472351,1.6276,1.731851,1,1,1,0,0,1
0,mp-973217,orthorhombic,0.512356162071228,0.512356162071228,0.487643837928772,1.5064,1.57386,1,1,1,0,0,1
0,mp-1222482,triclinic,0.5311227440834045,0.5311227440834045,0.46887725591659546,1.5398,1.628838,0,0,1,0,0,1
0,mp-23090,monoclinic,0.4652169346809387,0.4652169346809387,0.5347830653190613,2.507,2.58463,1,1,1,0,0,1
0,mp-1197963,hexagonal,0.5661014914512634,0.5661014914512634,0.4338985085487366,2.4325,1.540215,0,1,0,0,1,0
0,mp-1207211,tetragonal,0.5230854153633118,0.5230854153633118,0.47691458463668823,1.5577,0.066783,1,1,1,1,1,1
0,mp-1173327,orthorhombic,0.5245046019554138,0.5245046019554138,0.4754953980445862,0.0,0.045887,1,1,1,1,1,1
0,mp-2646936,monoclinic,0.5314558744430542,0.5314558744430542,0.4685441255569458,0.136,0.139062,0,0,1,1,1,1
0,mp-556866,orthorhombic,0.4341403841972351,0.4341403841972351,0.5658596158027649,1.2212,1.209469,0,0,1,0,0,1
0,mp-559814,orthorhombic,0.5581135153770447,0.5581135153770447,0.4418864846229553,2.7011,1.723437,0,1,0,0,0,1
0,mp-2647159,tetragonal,0.5239920616149902,0.5239920616149902,0.47600793838500977,0.0,0.120702,1,1,1,1,1,1
0,mp-30934,trigonal,0.6213854551315308,0.6213854551315308,0.37861454486846924,2.0753,2.285191,1,1,1,0,0,1
0,mp-1219558,orthorhombic,0.5670008063316345,0.5670008063316345,0.4329991936683655,1.4019,1.583615,1,1,1,0,0,1
0,mp-27938,tetragonal,0.5247408747673035,0.5247408747673035,0.47525912523269653,1.7784,1.705672,0,0,1,0,0,1
0,mp-676430,monoclinic,0.5467560291290283,0.5467560291290283,0.4532439708709717,0.0,0.048368,1,1,1,1,1,1
0,mp-1225117,triclinic,0.5378978252410889,0.5378978252410889,0.46210217475891113,0.4765,0.617921,1,1,1,0,0,1
0,mp-540644,monoclinic,0.5332164168357849,0.5332164168357849,0.4667835831642151,1.2495,1.447386,1,1,1,0,0,1
0,mp-1205269,orthorhombic,0.5048463344573975,0.5048463344573975,0.49515366554260254,1.1777,0.632412,1,1,1,1,1,1
0,mp-541158,monoclinic,0.5247247815132141,0.5247247815132141,0.4752752184867859,0.5787,0.538376,1,1,1,0,0,1
0,mp-654051,triclinic,0.5039641857147217,0.5039641857147217,0.4960358142852783,0.0,0.22162,1,1,1,0,0,1
0,mp-696195,monoclinic,0.4455367922782898,0.4455367922782898,0.5544632077217102,2.1589,2.302758,0,0,1,0,0,1
0,mp-27312,monoclinic,0.4814833402633667,0.4814833402633667,0.5185166597366333,4.8456,4.865653,1,1,1,0,0,1
0,mp-1207668,hexagonal,0.44742047786712646,0.44742047786712646,0.5525795221328735,1.8704,1.765745,1,1,1,0,0,1
0,mp-1210620,hexagonal,0.5056438446044922,0.5056438446044922,0.4943561553955078,1.9077,2.286865,1,1,1,0,0,1
0,mp-7738,hexagonal,0.5286824703216553,0.5286824703216553,0.4713175296783447,1.7261,0.60723,0,1,0,0,0,1
0,mp-1187888,orthorhombic,0.4762503504753113,0.4762503504753113,0.5237496495246887,2.4302,0.077244,1,1,1,0,1,0
0,mp-1195065,orthorhombic,0.46149301528930664,0.46149301528930664,0.5385069847106934,2.1005,2.323826,0,0,1,0,0,1
0,mp-556111,orthorhombic,0.44848471879959106,0.44848471879959106,0.5515152812004089,1.5788,1.526583,1,1,1,1,1,1
0,mp-9195,tetragonal,0.5004267692565918,0.5004267692565918,0.4995732307434082,1.4265,1.442455,0,0,1,0,0,1
0,mp-558538,monoclinic,0.5486565828323364,0.5486565828323364,0.4513434171676636,4.2961,4.32823,1,1,1,0,0,1
0,mp-1195358,hexagonal,0.502426028251648,0.502426028251648,0.49757397174835205,2.8658,3.043907,1,1,1,0,0,1
0,mp-1194579,hexagonal,0.4912188649177551,0.4912188649177551,0.5087811350822449,2.8498,2.819353,0,0,1,0,0,1
0,mp-1194754,hexagonal,0.4786471724510193,0.4786471724510193,0.5213528275489807,1.3484,1.023059,1,1,1,0,0,1
0,mp-561326,triclinic,0.536777138710022,0.536777138710022,0.463222861289978,3.9164,4.125243,1,1,1,0,0,1
0,mp-1208978,tetragonal,0.5438752174377441,0.5438752174377441,0.45612478256225586,0.0,0.005728,1,1,1,1,1,1
0,mp-1209641,orthorhombic,0.4716532826423645,0.4716532826423645,0.5283467173576355,1.38,1.446145,0,0,1,0,0,1
0,mp-667742,monoclinic,0.5095162391662598,0.5095162391662598,0.49048376083374023,0.0446,1.301522,0,1,0,1,1,1
0,mp-1212165,monoclinic,0.4785236120223999,0.4785236120223999,0.5214763879776001,0.0,0.02579,1,1,1,1,1,1
0,mp-580748,triclinic,0.4985920488834381,0.4985920488834381,0.5014079511165619,1.1641,1.263041,1,1,1,0,0,1
0,mp-1120728,orthorhombic,0.5017987489700317,0.5017987489700317,0.49820125102996826,2.51,2.406075,0,0,1,0,0,1
0,mp-1196912,monoclinic,0.5097195506095886,0.5097195506095886,0.4902804493904114,1.6399,1.34115,1,1,1,0,0,1
0,mp-556378,orthorhombic,0.5176993608474731,0.5176993608474731,0.48230063915252686,3.5272,3.2089,1,1,1,0,0,1
0,mp-1213819,triclinic,0.5757803320884705,0.5757803320884705,0.42421966791152954,0.0,0.029678,1,1,1,1,1,1
0,mp-1198762,orthorhombic,0.5535212755203247,0.5535212755203247,0.4464787244796753,3.3798,3.284117,0,0,1,0,0,1
0,mp-23096,orthorhombic,0.5259890556335449,0.5259890556335449,0.4740109443664551,4.3364,4.30509,1,1,1,0,0,1
0,mp-23587,orthorhombic,0.5200581550598145,0.5200581550598145,0.47994184494018555,4.3572,4.193431,1,1,1,0,0,1
0,mp-556362,orthorhombic,0.5048562288284302,0.5048562288284302,0.4951437711715698,3.6197,3.249948,1,1,1,0,0,1
0,mp-558490,orthorhombic,0.5535838007926941,0.5535838007926941,0.4464161992073059,4.086,4.347586,1,1,1,0,0,1
0,mp-1045980,triclinic,0.5336469411849976,0.5336469411849976,0.46635305881500244,1.4901,0.669541,1,1,1,1,1,1
0,mp-1045584,triclinic,0.5733507871627808,0.5733507871627808,0.42664921283721924,0.6001,0.794208,1,1,1,1,1,1
0,mp-559195,triclinic,0.5432531237602234,0.5432531237602234,0.4567468762397766,2.6978,2.84903,1,1,1,0,0,1
0,mp-562836,triclinic,0.575043797492981,0.575043797492981,0.42495620250701904,2.7367,2.755403,1,1,1,0,0,1
0,mp-1193560,monoclinic,0.5444962978363037,0.5444962978363037,0.4555037021636963,2.3641,2.177992,1,1,1,0,0,1
0,mp-1048246,orthorhombic,0.5090383291244507,0.5090383291244507,0.4909616708755493,0.0,0.032719,1,1,1,1,1,1
0,mp-1048385,orthorhombic,0.5235440731048584,0.5235440731048584,0.4764559268951416,1.8113,1.799081,0,0,1,0,0,1
0,mp-1048488,orthorhombic,0.4834483861923218,0.4834483861923218,0.5165516138076782,2.0598,2.080714,1,1,1,1,1,1
0,mp-29469,monoclinic,0.5256013870239258,0.5256013870239258,0.4743986129760742,1.149,1.198104,1,1,1,0,0,1
0,mp-1194971,triclinic,0.503537654876709,0.503537654876709,0.496462345123291,3.1026,3.268086,1,1,1,0,0,1
0,mp-23144,triclinic,0.4348050057888031,0.4348050057888031,0.5651949942111969,1.5063,1.467987,1,1,1,0,0,1
0,mp-557946,triclinic,0.5716710090637207,0.5716710090637207,0.4283289909362793,0.0065,0.001304,1,1,1,0,0,1
0,mp-557746,orthorhombic,0.4842877984046936,0.4842877984046936,0.5157122015953064,4.124,3.963031,0,0,1,0,0,1
0,mp-1195181,orthorhombic,0.4995999336242676,0.4995999336242676,0.5004000663757324,2.4618,2.774182,0,0,1,0,0,1
0,mp-554805,orthorhombic,0.5577878952026367,0.5577878952026367,0.4422121047973633,3.4263,3.517459,1,0,0,0,0,1
0,mp-1225999,triclinic,0.49069249629974365,0.49069249629974365,0.5093075037002563,2.2057,2.227779,1,1,1,0,0,1
0,mp-1193439,monoclinic,0.6484295129776001,0.6484295129776001,0.3515704870223999,0.3384,0.612442,1,1,1,0,0,1
0,mp-553947,monoclinic,0.5455650091171265,0.5455650091171265,0.45443499088287354,3.387,3.624865,1,1,1,0,0,1
0,mp-1214108,orthorhombic,0.5950646996498108,0.5950646996498108,0.4049353003501892,0.0,0.037267,1,0,0,1,1,1
0,mp-23635,triclinic,0.43868488073349,0.43868488073349,0.56131511926651,1.4347,1.425559,1,1,1,0,0,1
